id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29806399,Budget Room in Cambridge - Woof Concept,1474891,Oliver,,Wellington-Harrington,42.37242,-71.09544,Private room,29,2,53,2020-04-01,2.81,5,174
29816287,Budget Room in Cambridge - Twin Concept,1474891,Oliver,,Wellington-Harrington,42.37219,-71.09687,Private room,29,2,65,2020-02-24,3.45,5,103
29854517,Cozy Place,197864304,Elicia,,The Port,42.36591,-71.10193,Private room,115,91,0,,,1,365
29857648,3Br TOWNHOUSE with Parking Central Sq. WALK TO MIT,135236006,Joo,,The Port,42.36473,-71.09898,Entire home/apt,129,91,0,,,1,0
29992024,4BR Beautiful New Cambridge Home,7372692,Eva,,Cambridge Highlands,42.39404,-71.15287,Entire home/apt,475,1,5,2019-08-31,0.27,1,362
30035967,"Newly renovated, spacious gem in heart of City",19167089,Danielle & Joe,,East Cambridge,42.3693,-71.0806,Entire home/apt,180,2,34,2020-03-07,2.63,1,101
30080995,Budget Room in Cambridge - Full Concept,1474891,Oliver,,Wellington-Harrington,42.37022,-71.09599,Private room,19,2,37,2020-01-26,2.04,5,86
30091687,Kendall Square Hipster,126503814,Jorge,,East Cambridge,42.36531,-71.08466,Private room,60,91,0,,,1,0
30130868,"Beautiful Single Family Home in Cambridge, MA",226407671,Dennis,,The Port,42.36409,-71.09851,Entire home/apt,250,2,7,2020-02-09,0.52,2,71
30169164,Light filled lofty layout and all yours!,11982406,Maggie,,Cambridgeport,42.3624,-71.11168,Entire home/apt,200,2,30,2019-10-20,1.66,3,12
30174545,"Light filled lofty shared space, private bedrooms!",11982406,Maggie,,Cambridgeport,42.36235,-71.11026,Private room,102,1,2,2019-03-24,0.11,3,0
30253776,Large Bedroom + en suite Bathroom by Harvard Yard,75232584,Sam,,Mid-Cambridge,42.37093,-71.11239,Private room,60,75,1,2019-01-25,0.06,1,0
30323319,哈佛附近温馨精细卧室出租,227715194,Stone,,Riverside,42.36602,-71.11448,Private room,60,91,0,,,1,109
30369982,Central Square Spacious Luxury 2 Bedroom,52660264,Timothy,,Cambridgeport,42.36139,-71.10312,Entire home/apt,200,30,10,2019-08-28,0.74,6,177
30386484,"Calming Kendall Square Studio w/ Gym, near MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,199,32,1,2019-04-22,0.07,36,98
30389876,"Bright + Mod Kendall Sq 1BR w/ Gym, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,169,32,1,2019-02-23,0.07,36,342
30389899,"Gentle Kendall Sq Studio, Gym, Doorman, near MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,137,32,0,,,36,339
30389924,"Hip 1BR, Kendall Square, Gym, Doorman, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,165,32,0,,,36,303
30390003,"Sleek Kendall Sq 2BR, Gym, Doorman, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,203,32,0,,,36,1
30390533,"Serene Studio, Kendall Square, Gym, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,130,32,1,2019-06-08,0.08,36,359
30397057,"Industrial 1BR near MIT w/ Gym, Doorman, Roof Deck by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,169,32,0,,,36,1
30397111,"Comfy Kendall Square Studio w/ Gym, walk to MIT by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,162,32,0,,,36,264
30403097,"Pretty, private luxurious guest suite near MIT",4119669,Vivia,,Wellington-Harrington,42.37212,-71.09304,Private room,150,30,5,2019-10-27,0.52,2,0
30428472,Stunning urban hideaway nearby Harvard Square,66569066,Andrew & Marie,,Neighborhood Nine,42.38648,-71.12385,Entire home/apt,159,2,57,2020-03-11,3.68,1,90
30444093,Private Master Bedroom & Bath near Harvard Square,683346,Daniel,,Mid-Cambridge,42.37095,-71.11094,Private room,50,91,4,2019-05-31,0.23,1,90
30482786,Fancy Apartment In Central Square MIT/Harvard,7939865,Nelson,,Cambridgeport,42.36078,-71.10371,Private room,108,91,6,2019-09-15,0.46,1,35
30489683,"Snug Kendall Square Studio w/ Gym, near MIT & MGH by Blueground",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,137,32,0,,,36,348
30494278,Private bedroom and bathroom near Harvard,29246366,Jef,,Riverside,42.36939,-71.11548,Private room,70,91,1,2019-03-30,0.07,1,0
30537214,"Near Harvard, MIT and BU - free parking",43838838,Paul,,Cambridgeport,42.35597,-71.11167,Entire home/apt,125,3,4,2019-11-11,0.26,1,0
30567500,"Cambridge renovated 1BR, near Porter/Harvard Sq.",9365589,J G,,Neighborhood Nine,42.38861,-71.12755,Entire home/apt,70,30,86,2020-03-15,5.39,2,148
30686042,Cambridge  Harvard - MIT  Great Room,19788941,Jean Manuel,,The Port,42.3643,-71.09652,Private room,49,91,8,2019-07-20,0.48,2,362
30691794,Deluxe apartment in Cambridge,229733168,Arturo,,East Cambridge,42.37119,-71.07898,Entire home/apt,132,91,0,,,1,0
30716135,"Walkable, cozy, homey space with yard",2478571,Ashley,,Wellington-Harrington,42.37011,-71.08898,Entire home/apt,131,91,0,,,1,0
30788187,"NEW Sunny, Large 1Bed facing Harvard Law School!!",45224133,Clare,,Neighborhood Nine,42.37891,-71.12026,Entire home/apt,89,91,20,2019-12-14,1.17,4,0
31026140,Great room AWESOME LOCATION * Close to SUB,231351946,Penelope,,Agassiz,42.38424,-71.11563,Private room,90,91,17,2019-06-22,1.00,1,0
31043406,Cozy bedroom near Harvard Square,81016862,Gaytri,,Neighborhood Nine,42.38383,-71.13103,Private room,70,91,20,2019-11-13,1.24,4,0
31065212,Quiet master bedroom on red line@porter square,5111738,Season,,North Cambridge,42.3901,-71.11861,Private room,66,91,4,2019-04-20,0.24,1,0
31127224,BOTANIC Concept - Harvard/MIT Private Unit,232643348,Emily,,The Port,42.37072,-71.09719,Private room,39,1,37,2020-03-14,2.17,1,140
31152056,Big&quiet&clean single room 5 mins walk to Harvard,50523240,Shuying,,Neighborhood Nine,42.37845,-71.12024,Private room,60,91,1,2019-02-04,0.06,1,0
31153915,MIT,159674828,娟,,Area 2/MIT,42.36157,-71.08937,Private room,200,91,6,2020-01-30,0.35,2,365
31205669,Room in two bedroom condo near Harvard and Central,7174482,Jed,,Mid-Cambridge,42.37012,-71.1059,Private room,35,91,0,,,1,0
31211301,Duplex best location near MIT &Harvard monthly 1,21895566,Marcela,,The Port,42.36561,-71.10324,Private room,75,91,6,2019-09-05,0.47,5,365
